filename,code_line,line_number,is_comment,is_blank
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,InstanceField that = (InstanceField) o;,114,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,return field.equals(that.field) && instance.equals(that.instance);,115,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,},116,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,,117,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,@Override,118,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,public int hashCode() {,119,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,int result = field.hashCode();,120,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,result = 31 * result + instance.hashCode();,121,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,return result;,122,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,},123,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\InstanceField.java,},124,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,/*,1,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,* Copyright (c) 2007 Mockito contributors,2,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,* This program is made available under the terms of the MIT License.,3,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,*/,4,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,package org.mockito.internal.util.reflection;,5,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,6,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,import java.lang.reflect.Field;,7,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,import java.lang.reflect.Modifier;,8,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,9,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"@SuppressWarnings(""unchecked"")",10,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,public class LenientCopyTool {,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,12,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,FieldCopier fieldCopier = new FieldCopier();,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,14,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"public <T> void copyToMock(T from, T mock) {",15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"copy(from, mock, from.getClass(), mock.getClass().getSuperclass());",16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},17,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,18,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"public <T> void copyToRealObject(T from, T to) {",19,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"copy(from, to, from.getClass(), to.getClass());",20,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},21,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,22,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"private <T> void copy(T from, T to, Class fromClazz, Class toClass) {",23,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,while (fromClazz != Object.class) {,24,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"copyValues(from, to, fromClazz);",25,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,fromClazz = fromClazz.getSuperclass();,26,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},27,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},28,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,29,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"private <T> void copyValues(T from, T mock, Class classFrom) {",30,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,Field[] fields = classFrom.getDeclaredFields();,31,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,,32,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,for (int i = 0; i < fields.length; i++) {,33,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,// ignore static fields,34,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,Field field = fields[i];,35,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,if (Modifier.isStatic(field.getModifiers())) {,36,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,continue;,37,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},38,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,AccessibilityChanger accessibilityChanger = new AccessibilityChanger();,39,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,try {,40,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,accessibilityChanger.enableAccess(field);,41,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,"fieldCopier.copyValue(from, mock, field);",42,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,} catch (Throwable t) {,43,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,//Ignore - be lenient - if some field cannot be copied then let's be it,44,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,} finally {,45,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,accessibilityChanger.safelyDisableAccess(field);,46,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},47,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},48,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},49,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\LenientCopyTool.java,},50,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,/*,1,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,* Copyright (c) 2015 Mockito contributors,2,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,* This program is made available under the terms of the MIT License.,3,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,*/,4,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,5,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,package org.mockito.internal.util.reflection;,6,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,7,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,import java.lang.reflect.Field;,8,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,import java.util.ArrayList;,9,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,import java.util.Collection;,10,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,import java.util.Collections;,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,import java.util.Comparator;,12,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,import java.util.List;,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,14,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,/**,15,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,"* Sort fields in an order suitable for injection, by name with superclasses",16,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,* moved after their subclasses.,17,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,*/,18,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,public class SuperTypesLastSorter,19,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,{,20,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,/**,21,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,"* Return a new collection with the fields sorted first by name,",22,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,* then with any fields moved after their supertypes.,23,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,*/,24,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,public List<Field> sort(Collection<? extends Field> unsortedFields),25,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,{,26,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,List<Field> fields = new ArrayList<Field>(unsortedFields);,27,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,28,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,"Collections.sort(fields, compareFieldsByName);",29,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,30,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,int i = 0;,31,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,32,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,while (i < fields.size() - 1) {,33,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,Field f = fields.get(i);,34,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,Class<?> ft = f.getType();,35,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,int newPos = i;,36,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,for (int j = i + 1; j < fields.size(); j++) {,37,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,Class<?> t = fields.get(j).getType();,38,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,39,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,if (ft != t && ft.isAssignableFrom(t)) {,40,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,newPos = j;,41,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},42,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},43,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,44,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,if (newPos == i) {,45,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,i++;,46,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,} else {,47,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,fields.remove(i);,48,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,"fields.add(newPos, f);",49,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},50,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},51,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,52,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,return fields;,53,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},54,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,55,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,,56,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,private static Comparator<Field> compareFieldsByName = new Comparator<Field>(),57,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,{,58,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,"public int compare(Field o1, Field o2)",59,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,{,60,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,return o1.getName().compareTo(o2.getName());,61,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},62,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,};,63,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,},64,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,/*,1,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,* Copyright (c) 2007 Mockito contributors,2,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,* This program is made available under the terms of the MIT License.,3,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,*/,4,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,package org.mockito.internal.util.reflection;,5,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,,6,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,import java.lang.reflect.Field;,7,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,,8,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,public class Whitebox {,9,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,,10,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"public static Object getInternalState(Object target, String field) {",11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,Class<?> c = target.getClass();,12,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,try {,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"Field f = getFieldFromHierarchy(c, field);",14,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,f.setAccessible(true);,15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,return f.get(target);,16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,} catch (Exception e) {,17,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"throw new RuntimeException(""Unable to get internal state on a private field. Please report to mockito mailing list."", e);",18,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},19,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},20,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,,21,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"public static void setInternalState(Object target, String field, Object value) {",22,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,Class<?> c = target.getClass();,23,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,try {,24,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"Field f = getFieldFromHierarchy(c, field);",25,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,f.setAccessible(true);,26,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"f.set(target, value);",27,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,} catch (Exception e) {,28,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"throw new RuntimeException(""Unable to set internal state on a private field. Please report to mockito mailing list."", e);",29,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},30,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},31,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,,32,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"private static Field getFieldFromHierarchy(Class<?> clazz, String field) {",33,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"Field f = getField(clazz, field);",34,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,while (f == null && clazz != Object.class) {,35,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,clazz = clazz.getSuperclass();,36,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"f = getField(clazz, field);",37,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},38,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,if (f == null) {,39,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,throw new RuntimeException(,40,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"""You want me to get this field: '"" + field +",41,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"""' on this class: '"" + clazz.getSimpleName() +",42,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"""' but this field is not declared withing hierarchy of this class!"");",43,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},44,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,return f;,45,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},46,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,,47,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,"private static Field getField(Class<?> clazz, String field) {",48,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,try {,49,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,return clazz.getDeclaredField(field);,50,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,} catch (NoSuchFieldException e) {,51,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,return null;,52,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},53,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},54,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\util\reflection\Whitebox.java,},55,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,/*,1,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,* Copyright (c) 2007 Mockito contributors,2,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,* This program is made available under the terms of the MIT License.,3,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,*/,4,True,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,,5,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,package org.mockito.internal.verification;,6,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,,7,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import java.util.List;,8,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,,9,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.exceptions.base.MockitoException;,10,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.invocation.InvocationMatcher;,11,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.api.VerificationData;,12,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.api.VerificationDataInOrder;,13,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.api.VerificationInOrderMode;,14,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker;,15,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsInOrderChecker;,16,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.checkers.MissingInvocationChecker;,17,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.internal.verification.checkers.MissingInvocationInOrderChecker;,18,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.invocation.Invocation;,19,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,import org.mockito.verification.VerificationMode;,20,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,,21,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,"public class AtLeast implements VerificationInOrderMode, VerificationMode {",22,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,,23,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,final int wantedCount;,24,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,,25,False,True
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,public AtLeast(int wantedNumberOfInvocations) {,26,False,False
G:\defects4j\Mockito\mockito_1_buggy\src\org\mockito\internal\verification\AtLeast.java,if (wantedNumberOfInvocations < 0) {,27,False,False
